33.925	-14.177	0	-0.014177	0.033925	0
33.932	-14.15	0	-0.01415	0.033932	0
33.94	-14.117	0	-0.014117	0.03394	0
33.948	-14.086	0	-0.014086	0.033948	0
33.954	-14.06	0	-0.01406	0.033954	0
33.962	-14.026	0	-0.014026	0.033962	0
33.97	-13.995	0	-0.013995	0.03397	0
33.976	-13.966	0	-0.013966	0.033976	0
33.984	-13.935	0	-0.013935	0.033984	0
33.991	-13.904	0	-0.013904	0.033991	0
33.998	-13.876	0	-0.013876	0.033998	0
34.005	-13.844	0	-0.013844	0.034005	0
34.013	-13.813	0	-0.013813	0.034013	0
34.019	-13.784	0	-0.013784	0.034019	0
34.027	-13.751	0	-0.013751	0.034027	0
34.034	-13.722	0	-0.013722	0.034034	0
34.041	-13.69	0	-0.01369	0.034041	0
34.047	-13.663	0	-0.013663	0.034047	0
34.055	-13.63	0	-0.01363	0.034055	0
34.061	-13.6	0	-0.0136	0.034061	0
34.068	-13.569	0	-0.013569	0.034068	0
34.075	-13.542	0	-0.013542	0.034075	0
34.082	-13.51	0	-0.01351	0.034082	0
34.089	-13.478	0	-0.013478	0.034089	0
34.095	-13.448	0	-0.013448	0.034095	0
34.102	-13.418	0	-0.013418	0.034102	0
34.109	-13.388	0	-0.013388	0.034109	0
34.116	-13.355	0	-0.013355	0.034116	0
34.122	-13.327	0	-0.013327	0.034122	0
34.128	-13.299	0	-0.013299	0.034128	0
34.136	-13.263	0	-0.013263	0.034136	0
34.141	-13.237	0	-0.013237	0.034141	0
34.148	-13.205	0	-0.013205	0.034148	0
34.155	-13.174	0	-0.013174	0.034155	0
34.161	-13.144	0	-0.013144	0.034161	0
34.167	-13.114	0	-0.013114	0.034167	0
34.174	-13.082	0	-0.013082	0.034174	0
34.181	-13.051	0	-0.013051	0.034181	0
34.187	-13.023	0	-0.013023	0.034187	0
34.193	-12.991	0	-0.012991	0.034193	0
34.199	-12.963	0	-0.012963	0.034199	0
34.205	-12.931	0	-0.012931	0.034205	0
34.212	-12.9	0	-0.0129	0.034212	0
34.217	-12.871	0	-0.012871	0.034217	0
34.224	-12.84	0	-0.01284	0.034224	0
34.23	-12.809	0	-0.012809	0.03423	0
34.236	-12.778	0	-0.012778	0.034236	0
34.242	-12.748	0	-0.012748	0.034242	0
34.248	-12.719	0	-0.012719	0.034248	0
34.254	-12.686	0	-0.012686	0.034254	0
34.26	-12.657	0	-0.012657	0.03426	0
34.266	-12.626	0	-0.012626	0.034266	0
34.272	-12.595	0	-0.012595	0.034272	0
34.277	-12.568	0	-0.012568	0.034277	0
34.283	-12.538	0	-0.012538	0.034283	0
34.289	-12.504	0	-0.012504	0.034289	0
34.295	-12.473	0	-0.012473	0.034295	0
34.301	-12.443	0	-0.012443	0.034301	0
34.307	-12.413	0	-0.012413	0.034307	0
34.312	-12.384	0	-0.012384	0.034312	0
34.318	-12.352	0	-0.012352	0.034318	0
34.323	-12.323	0	-0.012323	0.034323	0
34.328	-12.295	0	-0.012295	0.034328	0
34.335	-12.259	0	-0.012259	0.034335	0
34.34	-12.233	0	-0.012233	0.03434	0
34.346	-12.199	0	-0.012199	0.034346	0
34.35	-12.173	0	-0.012173	0.03435	0
34.356	-12.139	0	-0.012139	0.034356	0
34.361	-12.111	0	-0.012111	0.034361	0
34.367	-12.079	0	-0.012079	0.034367	0
34.372	-12.048	0	-0.012048	0.034372	0
34.378	-12.018	0	-0.012018	0.034378	0
34.382	-11.99	0	-0.01199	0.034382	0
34.388	-11.957	0	-0.011957	0.034388	0
34.393	-11.929	0	-0.011929	0.034393	0
34.398	-11.896	0	-0.011896	0.034398	0
34.403	-11.868	0	-0.011868	0.034403	0
34.409	-11.835	0	-0.011835	0.034409	0
34.413	-11.806	0	-0.011806	0.034413	0
34.418	-11.779	0	-0.011779	0.034418	0
34.424	-11.743	0	-0.011743	0.034424	0
34.428	-11.716	0	-0.011716	0.034428	0
34.434	-11.683	0	-0.011683	0.034434	0
34.438	-11.657	0	-0.011657	0.034438	0
34.443	-11.623	0	-0.011623	0.034443	0
34.448	-11.594	0	-0.011594	0.034448	0
34.453	-11.564	0	-0.011564	0.034453	0
34.458	-11.532	0	-0.011532	0.034458	0
34.462	-11.505	0	-0.011505	0.034462	0
34.467	-11.472	0	-0.011472	0.034467	0
34.472	-11.442	0	-0.011442	0.034472	0
34.476	-11.414	0	-0.011414	0.034476	0
34.481	-11.379	0	-0.011379	0.034481	0
34.486	-11.352	0	-0.011352	0.034486	0
34.49	-11.319	0	-0.011319	0.03449	0
34.494	-11.292	0	-0.011292	0.034494	0
34.5	-11.258	0	-0.011258	0.0345	0
34.503	-11.234	0	-0.011234	0.034503	0
34.508	-11.2	0	-0.0112	0.034508	0
34.513	-11.168	0	-0.011168	0.034513	0
34.517	-11.14	0	-0.01114	0.034517	0
34.521	-11.108	0	-0.011108	0.034521	0
34.525	-11.08	0	-0.01108	0.034525	0
34.53	-11.048	0	-0.011048	0.03453	0
34.534	-11.02	0	-0.01102	0.034534	0
34.539	-10.985	0	-0.010985	0.034539	0
34.542	-10.959	0	-0.010959	0.034542	0
34.546	-10.929	0	-0.010929	0.034546	0
34.551	-10.898	0	-0.010898	0.034551	0
34.555	-10.867	0	-0.010867	0.034555	0
34.559	-10.837	0	-0.010837	0.034559	0
34.563	-10.806	0	-0.010806	0.034563	0
34.566	-10.78	0	-0.01078	0.034566	0
34.571	-10.745	0	-0.010745	0.034571	0
34.575	-10.717	0	-0.010717	0.034575	0
34.579	-10.685	0	-0.010685	0.034579	0
34.582	-10.656	0	-0.010656	0.034582	0
34.586	-10.626	0	-0.010626	0.034586	0
34.59	-10.597	0	-0.010597	0.03459	0
34.593	-10.568	0	-0.010568	0.034593	0
34.598	-10.534	0	-0.010534	0.034598	0
34.601	-10.505	0	-0.010505	0.034601	0
34.605	-10.476	0	-0.010476	0.034605	0
34.609	-10.442	0	-0.010442	0.034609	0
34.612	-10.417	0	-0.010417	0.034612	0
34.616	-10.385	0	-0.010385	0.034616	0
34.619	-10.354	0	-0.010354	0.034619	0
34.623	-10.325	0	-0.010325	0.034623	0
34.626	-10.297	0	-0.010297	0.034626	0
34.63	-10.263	0	-0.010263	0.03463	0
34.633	-10.234	0	-0.010234	0.034633	0
34.636	-10.206	0	-0.010206	0.034636	0
34.64	-10.174	0	-0.010174	0.03464	0
34.643	-10.146	0	-0.010146	0.034643	0
34.646	-10.114	0	-0.010114	0.034646	0
34.65	-10.082	0	-0.010082	0.03465	0
34.653	-10.056	0	-0.010056	0.034653	0
34.656	-10.024	0	-0.010024	0.034656	0
34.659	-9.9934	0	-0.0099934	0.034659	0
34.662	-9.9674	0	-0.0099674	0.034662	0
34.665	-9.9325	0	-0.0099325	0.034665	0
34.668	-9.9039	0	-0.0099039	0.034668	0
34.671	-9.8762	0	-0.0098762	0.034671	0
34.674	-9.8447	0	-0.0098447	0.034674	0
34.677	-9.8161	0	-0.0098161	0.034677	0
34.681	-9.7812	0	-0.0097812	0.034681	0
34.683	-9.7593	0	-0.0097593	0.034683	0
34.686	-9.7236	0	-0.0097236	0.034686	0
34.689	-9.6959	0	-0.0096959	0.034689	0
34.692	-9.6632	0	-0.0096632	0.034692	0
34.694	-9.6357	0	-0.0096357	0.034694	0
34.697	-9.6081	0	-0.0096081	0.034697	0
34.7	-9.5748	0	-0.0095748	0.0347	0
34.703	-9.544	0	-0.009544	0.034703	0
34.705	-9.5179	0	-0.0095179	0.034705	0
34.708	-9.4878	0	-0.0094878	0.034708	0
34.71	-9.4545	0	-0.0094545	0.03471	0
34.713	-9.4261	0	-0.0094261	0.034713	0
34.715	-9.3985	0	-0.0093985	0.034715	0
34.718	-9.3669	0	-0.0093669	0.034718	0
34.72	-9.3376	0	-0.0093376	0.03472	0
34.722	-9.3091	0	-0.0093091	0.034722	0
34.725	-9.2776	0	-0.0092776	0.034725	0
34.727	-9.25	0	-0.00925	0.034727	0
34.73	-9.2173	0	-0.0092173	0.03473	0
34.732	-9.1892	0	-0.0091892	0.034732	0
