34.672,-11.009,0,-0.011009,0.034672,0
34.676,-10.98,0,-0.01098,0.034676,0
34.681,-10.95,0,-0.01095,0.034681,0
34.685,-10.92,0,-0.01092,0.034685,0
34.689,-10.891,0,-0.010891,0.034689,0
34.693,-10.861,0,-0.010861,0.034693,0
34.697,-10.831,0,-0.010831,0.034697,0
34.701,-10.802,0,-0.010802,0.034701,0
34.705,-10.772,0,-0.010772,0.034705,0
34.709,-10.742,0,-0.010742,0.034709,0
34.713,-10.713,0,-0.010713,0.034713,0
34.717,-10.683,0,-0.010683,0.034717,0
34.721,-10.654,0,-0.010654,0.034721,0
34.725,-10.624,0,-0.010624,0.034725,0
34.729,-10.595,0,-0.010595,0.034729,0
34.733,-10.565,0,-0.010565,0.034733,0
34.736,-10.536,0,-0.010536,0.034736,0
34.74,-10.506,0,-0.010506,0.03474,0
34.744,-10.477,0,-0.010477,0.034744,0
34.748,-10.447,0,-0.010447,0.034748,0
34.751,-10.418,0,-0.010418,0.034751,0
34.755,-10.388,0,-0.010388,0.034755,0
34.758,-10.359,0,-0.010359,0.034758,0
34.762,-10.329,0,-0.010329,0.034762,0
34.765,-10.3,0,-0.0103,0.034765,0
34.769,-10.27,0,-0.01027,0.034769,0
34.772,-10.241,0,-0.010241,0.034772,0
34.776,-10.212,0,-0.010212,0.034776,0
34.779,-10.182,0,-0.010182,0.034779,0
34.782,-10.153,0,-0.010153,0.034782,0
34.785,-10.124,0,-0.010124,0.034785,0
34.789,-10.094,0,-0.010094,0.034789,0
34.792,-10.065,0,-0.010065,0.034792,0
34.795,-10.036,0,-0.010036,0.034795,0
34.798,-10.006,0,-0.010006,0.034798,0
34.801,-9.9772,0,-0.0099772,0.034801,0
34.804,-9.948,0,-0.009948,0.034804,0
34.807,-9.9188,0,-0.0099188,0.034807,0
34.81,-9.8896,0,-0.0098896,0.03481,0
34.813,-9.8604,0,-0.0098604,0.034813,0
34.816,-9.8313,0,-0.0098313,0.034816,0
34.819,-9.8021,0,-0.0098021,0.034819,0
34.822,-9.773,0,-0.009773,0.034822,0
34.825,-9.7439,0,-0.0097439,0.034825,0
34.827,-9.7148,0,-0.0097148,0.034827,0
34.83,-9.6858,0,-0.0096858,0.03483,0
34.833,-9.6567,0,-0.0096567,0.034833,0
34.835,-9.6277,0,-0.0096277,0.034835,0
34.838,-9.5987,0,-0.0095987,0.034838,0
34.84,-9.5697,0,-0.0095697,0.03484,0
34.843,-9.5408,0,-0.0095408,0.034843,0
34.846,-9.5118,0,-0.0095118,0.034846,0
34.848,-9.4829,0,-0.0094829,0.034848,0
34.85,-9.454,0,-0.009454,0.03485,0
34.853,-9.4251,0,-0.0094251,0.034853,0
34.855,-9.3963,0,-0.0093963,0.034855,0
34.857,-9.3674,0,-0.0093674,0.034857,0
34.86,-9.3386,0,-0.0093386,0.03486,0
